title,company,location,salary,job_type,description,posted_date
Open vacancy in Samsung Electronics Required Fresher Male & Female Candidates in pan India location,SAMSUNG ELECTRONICS,Agra,"19,500 - 55,000",Full Time Jobs,Office Assistant/Helper,"03 May 2025, 10:43 AM"
Open vacancy in Samsung Electronics Required Fresher Male & Female Candidates in pan India location,SAMSUNG ELECTRONICS,Aligarh,"19,500 - 50,500",Full Time Jobs,Office Assistant/Helper,"03 May 2025, 10:39 AM"
Open vacancy in Samsung Electronics Required Fresher Male & Female Candidates in pan India location,SAMSUNG ELECTRONICS,Varanasi,"19,500 - 55,500",Full Time Jobs,Office Assistant/Helper,"03 May 2025, 10:39 AM"
Open vacancy in Samsung Electronics Required Fresher Male & Female Candidates in pan India location,SAMSUNG ELECTRONICS,Cuttack,"19,500 - 55,000",Full Time Jobs,Office Assistant/Helper,"02 May 2025, 04:21 PM"
Work from Home Part Time Full Time and Fresher job in Guwahati for Office Assistant Helper,Not mentioned,Guwahati,"25,000 - 45,000",Full Time Jobs,"Office Assistant/Helper - Clerk, Pantry-Boy, Inventory-Incharge, Front-desk","02 May 2025, 10:18 AM"
Open vacancy in Samsung Electronics Required Fresher Male & Female Candidates in pan India location,SAMSUNG ELECTRONICS,Pune,"19,500 - 55,500",Full Time Jobs,Office Assistant/Helper,"01 May 2025, 03:32 AM"
Open vacancy in Samsung Electronics Required Fresher Male & Female Candidates in pan India location,SAMSUNG ELECTRONICS,Navimumbai,"19,500 - 55,500",Full Time Jobs,Office Assistant/Helper,"28 Apr 2025, 10:21 AM"
Open vacancy in Samsung Electronics Required Fresher Male & Female Candidates in pan India location,SAMSUNG ELECTRONICS,Nashik,"19,500 - 55,500",Full Time Jobs,Office Assistant/Helper,"28 Apr 2025, 10:21 AM"
Open vacancy in Samsung Electronics Required Fresher Male & Female Candidates in pan India location,SAMSUNG ELECTRONICS,Indore,"19,500 - 55,500",Full Time Jobs,Office Assistant/Helper,"28 Apr 2025, 10:21 AM"
We want Office Assistant with Two Wheeler,NEWWAVE MANAGEMENT SERVICES,Chennai,"14,000 - 15,000",Full Time Jobs,"Office Assistant/Helper - Clerk, Front-desk","28 Apr 2025, 12:58 AM"
Office Assistant Opening Available in Singapore,Not mentioned,Singapore,"95,000 - 99,999",Work Abroad,Office Assistant/Helper,"27 Apr 2025, 09:07 AM"
Open vacancy in Samsung Electronics Required Fresher Male & Female Candidates in pan India location,SAMSUNG ELECTRONICS,Jamshedpur,"19,500 - 55,500",Full Time Jobs,Office Assistant/Helper,"25 Apr 2025, 04:23 PM"
Urgently Hiring for Helper Assistant || APPLY NOW,Fortran Steel Pvt. Ltd.,Navimumbai,"12,000 - 15,000",Full Time Jobs,"Office Assistant/Helper - Clerk, Pantry-Boy, Inventory-Incharge, Front-desk","25 Apr 2025, 02:50 PM"
PERSONAL SECRETARY FEMALE,Not mentioned,Kolkata,"30,000 - 75,000",Full Time Jobs,Office Assistant/Helper,"24 Apr 2025, 04:14 PM"
Female personal secretary needed for the managing director,Not mentioned,Delhi,"55,000 - 60,000",Full Time Jobs,Office Assistant/Helper,"24 Apr 2025, 04:13 PM"
Open vacancy in Samsung Electronics Required Fresher Male & Female Candidates in pan India location,SAMSUNG ELECTRONICS,Puri,"19,500 - 55,500",Full Time Jobs,Office Assistant/Helper,"03 May 2025, 10:39 AM"
Open vacancy in Samsung Electronics Required Fresher Male & Female Candidates in pan India location,SAMSUNG ELECTRONICS,Rourkela,"19,500 - 55,000",Full Time Jobs,Office Assistant/Helper,"30 Apr 2025, 09:18 PM"
Work from Home Part Time Full Time and Fresher job in Moradabad for Office Assistant Helper,Not mentioned,Moradabad,"25,000 - 45,000",Full Time Jobs,"Office Assistant/Helper - Clerk, Pantry-Boy, Inventory-Incharge, Front-desk","30 Apr 2025, 01:11 PM"
Open vacancy in Samsung Electronics Required Fresher Male & Female Candidates in pan India location,SAMSUNG ELECTRONICS,Varanasi,"19,500 - 55,500",Full Time Jobs,Office Assistant/Helper,"30 Apr 2025, 12:57 AM"
Open vacancy in Samsung Electronics Required Fresher Male & Female Candidates in pan India location,SAMSUNG ELECTRONICS,Mumbai,"19,500 - 55,500",Full Time Jobs,Office Assistant/Helper,"28 Apr 2025, 06:37 PM"
Open vacancy in Samsung Electronics Required Fresher Male & Female Candidates in pan India location,SAMSUNG ELECTRONICS PAN INDIA,Nizamabad,"19,500 - 55,000",Full Time Jobs,Office Assistant/Helper - Pantry-Boy,"28 Apr 2025, 02:28 PM"
Part Time Full Time Experience and Fresher job in Sultanpur for Office Assistant Helper,Not mentioned,Sultanpur,"25,000 - 45,000",Full Time Jobs,"Office Assistant/Helper - Clerk, Pantry-Boy, Inventory-Incharge, Front-desk","28 Apr 2025, 10:45 AM"
Open vacancy in Samsung Electronics Required Fresher Male & Female Candidates in pan India location,SAMSUNG ELECTRONICS,Srinagar,"19,500 - 55,500",Full Time Jobs,Office Assistant/Helper,"28 Apr 2025, 10:21 AM"
URGENT HIREING HELPERS || BALANAGR || SALARY UPTO 20K,Not mentioned,Hyderabad,"15,000 - 20,000",Full Time Jobs,"Office Assistant/Helper - Clerk, Pantry-Boy, Inventory-Incharge, Front-desk","28 Apr 2025, 10:20 AM"
OFFICE ASSISTANT 5 VACCANCY,Not mentioned,Kochi,"15,000 - 28,000",Full Time Jobs,"Office Assistant/Helper - Clerk, Front desk","28 Apr 2025, 10:19 AM"
Open vacancy in Samsung Electronics Required Fresher Male & Female Candidates in pan India location,SAMSUNG ELECTRONICS,"Jabalpur - Anuradha Colony, Katangi, Madan Mahal, Maitri Nagar + 1 more","19,500 - 55,000",Full Time Jobs,Office Assistant/Helper,"25 Apr 2025, 04:23 PM"
Open vacancy in Samsung Electronics Required Fresher Male & Female Candidates in pan India location,SAMSUNG ELECTRONICS,"Bhopal - Ahinsa Vihar Colony, Anna Nagar, Apex Bank Colony, Navbahar Colony + 1 more","19,500 - 55,500",Full Time Jobs,Office Assistant/Helper,"25 Apr 2025, 04:23 PM"
Open vacancy in Samsung Electronics Required Fresher Male & Female Candidates in pan India location,SAMSUNG ELECTRONICS,"Ranchi - Adarsh Nagar, Bahu Bazaar, Baneshwar Nagar, Ketari Bagan + 1 more","19,500 - 55,500",Full Time Jobs,Office Assistant/Helper,"25 Apr 2025, 04:03 PM"
Work from Home Part Time Full Time and Fresher job in Kanpur for Office Assistant Helper,Not mentioned,"Kanpur - Afim Kothi, Civil Aerodrome, Gopal Pur, Khyora + 1 more","25,000 - 40,000",Full Time Jobs,"Office Assistant/Helper - Clerk, Pantry-Boy, Inventory-Incharge, Front-desk","24 Apr 2025, 04:06 PM"
Urgent Female Executive/Secretary,Not mentioned,Delhi - Pitampura,"12,000 - 35,000",Full Time Jobs,Office Assistant/Helper - Front desk,"03 May 2025, 11:33 AM"
Need experienced female office assistant with ps role,Not mentioned,"Delhi - AIIMS, Dwarka, Connaught Place, Civil Lines","99,999 - 100,000",Full Time Jobs,Office Assistant/Helper,"03 May 2025, 11:35 PM"
Office boy,Not mentioned,Bangalore - Nagarabhavi 1st Stage,"10,000 - 11,000",Full Time Jobs,Office Assistant/Helper - Pantry-Boy,"03 May 2025, 10:01 PM"
"We are hiring of the private sector company full time part time job,job profile office assistant position qualification graduate needed.5days working",Not mentioned,"Jorhat - AT Road, Atilagaon, Baligaon, Barbheta + 1 more","18,000 - 42,000",Full Time Jobs,Office Assistant/Helper,"03 May 2025, 07:55 PM"
Wanted female secretary office assistant full timepart time.,Ekatra Prime,Hyderabad - Narsingi,"5,000 - 10,000",Full Time Jobs,Office Assistant/Helper,"03 May 2025, 07:52 PM"
office boy,dukes lab pvt ltd,Delhi - Karol Bagh,"13,000 - 14,000",Full Time Jobs,Office Assistant/Helper,"03 May 2025, 04:48 PM"
Office assistant,Hanswani Consttruction,Nashik - College Road,"8,000 - 10,000",Full Time Jobs,"Office Assistant/Helper - Pantry-Boy, Front-desk","03 May 2025, 02:48 PM"
office Peon,DILIP SHETH,Mumbai - Borivali West,"10,000 - 11,000",Full Time Jobs,Office Assistant/Helper,"03 May 2025, 11:58 AM"
front desk admin,Srigiri Ayurvedic Hospital,Chennai - Velachery,"15,000 - 16,000",Full Time Jobs,Office Assistant/Helper - Front-desk,"02 May 2025, 04:51 PM"
Office assistant helper,Not mentioned,"Brahmapur - Ambapua, Ankuli, Gosani Nuagam, Khodasingi + 1 more","15,000 - 16,000",Full Time Jobs,Office Assistant/Helper,"02 May 2025, 11:02 AM"
Male Store Keeper Cum Incharge,BSP STORE,"Howrah - Dhulagari, Santragachi, GT Road","10,000 - 18,000",Full Time Jobs,Office Assistant/Helper - Inventory-Incharge,"02 May 2025, 07:45 AM"
Urgent recruitment for airport job,Not mentioned,"Barpeta - Barbang, Dharamtala, Niz Damaka, Chakda + 1 more","35,000 - 36,000",Full Time Jobs,Office Assistant/Helper,"02 May 2025, 03:28 PM"
Urgent requirement for the private sector company full time job provided.5 days working minimum qualification 12th graduation needed confirm job.,Not mentioned,"Morigaon - Sonari Gaon, Jagiroad, Nakhula Grant","17,500 - 35,000",Full Time Jobs,Office Assistant/Helper,"02 May 2025, 12:47 PM"
"Required Candidate for Computer Work, Back Office work ,etc",K&DS Electronic Limited,Rajkot - Laxmi Nagar,"15,000 - 20,000",Full Time Jobs,Office Assistant/Helper - Clerk,"02 May 2025, 11:11 AM"
Office assistant helper,Not mentioned,"Bardhaman - BC Road, Baburbag","15,000 - 18,000",Full Time Jobs,Office Assistant/Helper,"02 May 2025, 04:37 PM"
WANTED OFFICE BOY,Not mentioned,Chennai - Triplicane,"16,000 - 20,000",Full Time Jobs,Office Assistant/Helper,"02 May 2025, 04:03 PM"
Office assistant,Globetech Computer Education,Moradabad - New Moradabad,"5,000 - 8,000",Full Time Jobs,Office Assistant/Helper - Front-desk,"02 May 2025, 03:47 PM"
Urgently requirements for the private sector company nearest company provided full time job facilities minimum qualification 12th graduate needed..,Not mentioned,"Nagaon - Amtola, Telia Gaon, Lalung Gaon, Haibargaon + 1 more","17,600 - 40,000",Full Time Jobs,Office Assistant/Helper,"01 May 2025, 05:20 PM"
"We are hiring of the private sector company nearest company provided full time job , mini qualification graduate needed girls and boys both apply",Not mentioned,"Nalbari - Barama, Tihu, Hajo Road, Digheli + 1 more","18,100 - 36,000",Full Time Jobs,Office Assistant/Helper,"01 May 2025, 02:15 PM"
REQUIRED EXPERIENCED AND QUALIFIED FEMALE OFFICE ASSISTANT,TECHNIQUE SAFETY DEVICES PVT LTD,Vasaivirar - Tirupati Nagar,"15,000 - 20,000",Full Time Jobs,Not mentioned,"01 May 2025, 01:52 PM"
Eg office assistant helper,Not mentioned,Tura,"15,000 - 15,000",Full Time Jobs,Not mentioned,"30 Apr 2025, 10:10 AM"
Personal Assistant,Not mentioned,Hailakandi - Panchgram,"4,000 - 5,000",Part Time Jobs,Not mentioned,"29 Apr 2025, 01:51 PM"
Office assistant,Digikendram,"Wayanad - Mananthavady, Vellamunda, Anjukunnu, Manathavadi + 1 more","6,000 - 12,000",Full Time Jobs,Not mentioned,"29 Apr 2025, 01:41 PM"
Office Assistant,Not mentioned,Rewa - Teonthar,"5,000 - 5,500",Full Time Jobs,Not mentioned,"29 Apr 2025, 12:46 PM"
Office Assistant Field Work -,COASTAL INSURANCE BROKERS PVT. LTD.,"Gurgaon - Sushant Lok Phase I, Sector 43","13,000 - 15,000",Full Time Jobs,Not mentioned,"28 Apr 2025, 10:53 AM"
Office cleaner the office boy,Not mentioned,"Adilabad - Battisawargaon, Mavala","15,000 - 21,000",Full Time Jobs,Not mentioned,"28 Apr 2025, 10:51 AM"
Shop assistant,Not mentioned,"Chennai - Villivakkam, Korattur, GKM Colony-Kolathur, Sidco Nagar","10,000 - 11,000",Full Time Jobs,Not mentioned,"28 Apr 2025, 10:38 AM"
"Office Assistant Dawoodi Bohra Jamaat, Khar Mumbai",Dawoodi Bohra Jamaat Khar Mumbai,"Mumbai - Khar, Bandra West, Kurla, Santacruz West + 1 more","10,000 - 20,000",Part Time Jobs,Not mentioned,"28 Apr 2025, 10:35 AM"
Part Time Full Time Experience and Fresher job in Jehanebad for Office Assistant Helper,Not mentioned,"Jehanabad - Ainwan, Megharia, Rajabazar, Bibipur + 1 more","25,000 - 45,000",Full Time Jobs,Not mentioned,"27 Apr 2025, 11:34 AM"
Shop worker,Not mentioned,"Dombivli - Desale Pada, Gandhi Nagar, Gograswadi, Golavli","12,000 - 15,000",Full Time Jobs,Not mentioned,"26 Apr 2025, 07:48 PM"
"Computer operator, office assistant, Receptionist",Not mentioned,Barabanki - Barabanki,"1,200 - 1,700",Full Time Jobs,Not mentioned,"24 Apr 2025, 09:41 PM"
Female Office Assistant needed urgently,Not mentioned,Tirupati - AIR Bypass Road,"20,000 - 21,000",Full Time Jobs,Not mentioned,"24 Apr 2025, 04:59 PM"
Front Desk Executive for hospital-Rotational shift salary 15-18k-Male staff,Multispeciality Hospital,Kalyan - Bhiwandi - Murbad Road,"15,000 - 18,000",Full Time Jobs,Not mentioned,"24 Apr 2025, 09:33 AM"
Office Assistant,Qube Cinemas,"Chennai - Mylapore, Abiramapuram, R A Puram","15,000 - 20,000",Full Time Jobs,Not mentioned,"23 Apr 2025, 10:18 PM"
supervisor cum office assistant,Not mentioned,Siliguri - Pradhan Nagar,"7,000 - 8,000",Full Time Jobs,Not mentioned,"23 Apr 2025, 05:37 PM"
Personal assistant required,Not mentioned,"Ghaziabad - Master Colony, Sihani Chungi, Ghukna","10,000 - 11,000",Full Time Jobs,Not mentioned,"23 Apr 2025, 04:07 PM"
Hiring helpers for companies,Not mentioned,Ahmedabad - Ahmedabad - Rajkot Highway,"15,000 - 16,000",Full Time Jobs,Not mentioned,"23 Apr 2025, 12:43 PM"
Pantry boy,Not mentioned,"Chennai - Guindy, Guindy Industrial Estate","12,000 - 18,000",Full Time Jobs,Not mentioned,"22 Apr 2025, 02:25 PM"
Wanted Ladies Office Staff,Digi Gramam,"Thrissur - Kaiparambu, Mundur, Amala, Parappur + 1 more","8,000 - 10,000",Full Time Jobs,Not mentioned,"21 Apr 2025, 11:55 PM"
Office support,Not mentioned,"Sangli - Islampur, Kadegaon, Miraj, Sangli Miraj Road + 1 more","9,000 - 11,000",Full Time Jobs,Not mentioned,"21 Apr 2025, 10:52 AM"
Urgent recruitment for airport job at mohanbari airport,Not mentioned,Changlang,"35,000 - 36,000",Full Time Jobs,Not mentioned,"21 Apr 2025, 10:52 AM"
Helper for airport duty,Not mentioned,Ajmer - Kishangarh,"9,800 - 12,000",Full Time Jobs,Not mentioned,"21 Apr 2025, 12:48 AM"
Trainer and leader,Not mentioned,"Virudhunagar - Alagapuri, Allampatti, Aruppukkottai, Lakshmi Nagar + 1 more","15,000 - 18,000",Full Time Jobs,Not mentioned,"20 Apr 2025, 01:12 PM"
Helper required for Shop,Not mentioned,"Ludhiana - Model Gram, Jawahar Nagar, Atam Nagar","8,000 - 10,000",Full Time Jobs,Helper required for Shop,"20 Apr 2025, 09:06 AM"
Shop helper,Not mentioned,"Gurgaon - Sector 70, New Gurgaon","12,000 - 15,000",Full Time Jobs,Shop helper,"19 Apr 2025, 08:43 PM"
Office Assistant,INFOZUB PRIVATE LIMITED,Tirupur - Palladam,"10,000 - 12,000",Full Time Jobs,"Office Assistant/Helper - Clerk, Pantry-Boy, Front-desk","19 Apr 2025, 03:38 PM"
Helper Wanted - Male - Retail Showroom - 15K - Injambakkam - 2 Openings - Immediate Joiner - Free Stay - Immediate Joiner,Shraddha Corporate Services,"Chennai - Injambakkam, Thiruvanmiyur, Vettuvankeni, Thoraipakkam + 1 more","14,500 - 15,000",Full Time Jobs,Helper Wanted - Male - Retail Showroom,"19 Apr 2025, 10:11 AM"
Office assistant,Not mentioned,Chennai - Padi,"10,000 - 15,000",Full Time Jobs,Office assistant,"18 Apr 2025, 12:45 PM"
Office assistant - Only female,Not mentioned,"Chennai - Ambattur, Mogappair, Mogappair East, Padi + 1 more","4,500 - 5,000",Full Time Jobs,Office assistant - Only female,"18 Apr 2025, 12:42 PM"
Urgently required office assistant. Salary 5000 to 10000,Brijesh Thakkar,Vapi - Chala,"5,000 - 5,500",Full Time Jobs,Urgently required office assistant,"17 Apr 2025, 04:20 PM"
front office,srigiri ayurvedic hospital,Chennai - Velachery,"15,000 - 16,000",Full Time Jobs,front office - Front-desk,"17 Apr 2025, 01:26 PM"
Office Staff Wanted urgently,Not mentioned,"Namakkal - BodhuPatty, Chinna Mudalaipatti, Ganesapuram, Aniyapuram + 1 more","7,000 - 8,500",Full Time Jobs,Office Staff Wanted urgently,"16 Apr 2025, 10:56 PM"
MARG ERP SOFTWAR SUPPORT AND SALES,SOFTWARE SOLUTION,"Meerut - Madhav Puram, Brahmpuri, Shivpuram, Rithani + 1 more","8,000 - 12,000",Full Time Jobs,MARG ERP SOFTWAR SUPPORT AND SALES,"16 Apr 2025, 09:07 PM"
ADMIN ASSISTENT INTERN,NL,"Chennai - Velachery, Tambaram, Taramani, Madipakkam + 1 more","7,000 - 7,500",Full Time Jobs,ADMIN ASSISTENT INTERN,"16 Apr 2025, 09:28 AM"
ADMIN ASSITANT MALE INTERN,EE,"Chennai - Velachery, Medavakkam, Tambaram, Guindy + 1 more","7,000 - 7,500",Full Time Jobs,"ADMIN ASSITANT MALE INTERN - Clerk, Pantry-Boy, Inventory-Incharge, Front-desk","15 Apr 2025, 10:29 PM"
"Helper, Assistant",Fortran Steel Pvt. Ltd.,"Navimumbai - Taloja MIDC, Kharghar, Kalamboli, Navade","12,000 - 15,000",Full Time Jobs,"Helper, Assistant - Clerk","15 Apr 2025, 06:15 PM"
ADMIN ASSISTANT INTERN,eM,"Chennai - Velachery, Tambaram, Guindy, Adyar + 1 more","7,000 - 7,500",Full Time Jobs,"ADMIN ASSISTANT INTERN - Clerk, Pantry-Boy, Inventory-Incharge, Front-desk","14 Apr 2025, 05:26 PM"
ADMIN ASSISTANT INTERN,VCGE,"Chennai - Velachery, Tambaram, Guindy, Perungudi","7,000 - 7,500",Full Time Jobs,"ADMIN ASSISTANT INTERN - Clerk, Pantry-Boy, Inventory-Incharge, Front-desk","14 Apr 2025, 05:07 PM"
Office Boy SSLC-PUC Pass or Fail,Not mentioned,Mysore - Bandipalya,"8,500 - 9,000",Full Time Jobs,Office Boy SSLC-PUC Pass or Fail,"12 Apr 2025, 09:45 AM"
Office Maintenance Coordinator,Anand Techverce LLP,Chennai - Mandaveli,"15,000 - 20,000",Full Time Jobs,Office Maintenance Coordinator - Service-Stations,"12 Apr 2025, 09:20 AM"
Operation Manager,Green Infra Solar,Ahmedabad - Tapovan Circle,"12,000 - 25,000",Full Time Jobs,Operation Manager,"11 Apr 2025, 11:27 AM"
"Office work, trainer, leader,office asistent",Not mentioned,"Virudhunagar - Aruppukkottai, Mallankinaru, RR Nagar, Sattur + 1 more","13,000 - 15,000",Full Time Jobs,"Office work, trainer, leader,office asistent","11 Apr 2025, 08:40 AM"
We are hiring office boy,Inspire networks solution private limited,Chennai - Vadapalani,"10,000 - 11,000",Full Time Jobs,We are hiring office boy,"10 Apr 2025, 06:34 PM"
 We Are Hiring Office Boy,Inspire Network Technology Solutions Pvt Ltd,Chennai - Vadapalani,"10,000 - 11,000",Full Time Jobs, We Are Hiring Office Boy,"10 Apr 2025, 06:07 PM"
Office helper,Not mentioned,"Narsinghpur - Kareli, Kandeli, Housing Board Colony, Gadarwara","8,000 - 8,500",Full Time Jobs,Office helper,"10 Apr 2025, 12:51 PM"
Office assistants,Not mentioned,"Arakkonam - Nagavedu, Kilandurai, Ammanur, Melpakkam + 1 more","20,000 - 27,000",Full Time Jobs,Office assistants,"10 Apr 2025, 12:16 PM"
Receptionist cum Tele Marketing Assistant female,Not mentioned,"Hapur - Shivlok Colony, kavi Nagar, Avas Vikas","10,000 - 15,000",Full Time Jobs,Office Assistant/Helper,"08 Apr 2025, 04:38 PM"
3wheeler automobile spare parts shop,Not mentioned,"Chennai - Chintadripet, Egmore, Old Washermanpet, Aminjikarai + 1 more","16,000 - 25,000",Full Time Jobs,Office Assistant/Helper,"08 Apr 2025, 04:32 PM"
"Need to job now free time , and time to spend others helping movement",Not mentioned,"Chhatarpur - Deopur, Deri Road, Chandrapura, Choubey Colony","10,000 - 11,000",Full Time Jobs,Office Assistant/Helper,"06 Apr 2025, 09:53 AM"
Office assistant helper role,Not mentioned,Midnapore - Rabindra Nagar,"30,000 - 31,000",Full Time Jobs,Office Assistant/Helper,"05 Apr 2025, 11:19 PM"
Female officer Female office helper,Not mentioned,"Hisar - Bhamashah Nagar, 12 Quarter Road, Arya Nagar, Jawahar Nagar + 1 more","10,000 - 18,000",Full Time Jobs,Office Assistant/Helper,"05 Apr 2025, 05:59 PM"
Office Assistant,Shri Aadi SHakti Steels,Hospet - MJ Nagar,"8,000 - 10,000",Full Time Jobs,Office Assistant/Helper - Clerk,"05 Apr 2025, 08:47 AM"
Office Assistant,DAVE TRAVELS,Navimumbai - Old Panvel,"9,000 - 15,000",Full Time Jobs,Office Assistant/Helper - Front-desk,"04 Apr 2025, 10:41 AM"
Urgent Opening For the post hrlper,RAK Motors,Chennai - Red Hills,"10,000 - 11,000",Full Time Jobs,Office Assistant/Helper - Service-Stations,"03 Apr 2025, 09:44 PM"
Personal secretary female,Not mentioned,"Rudrapur - Jagatpura, Adarsh Colony, Awas Vikas, Batra Colony + 1 more","25,000 - 30,000",Full Time Jobs,Office Assistant/Helper,"03 Apr 2025, 05:58 AM"
JOB IN MARG SOFTWARE MEERUT SUPPORT CENTER FOR CUSTOMER SUPPORT AND SALES,SOFTWARE SOLUTION,Meerut - Full City,"8,000 - 16,000",Full Time Jobs,Office Assistant/Helper,"31 Mar 2025, 11:24 AM"
Store Assistant,The Old Madras Baking Company PVT LTD,Chennai - Tharamani,"13,000 - 15,000",Full Time Jobs,Office Assistant/Helper - Inventory-Incharge,"31 Mar 2025, 10:25 AM"
E-commerce Assistant Fresher,Avenster Lifestyle,Tirupur - Laxmi Nagar,"8,000 - 12,000",Full Time Jobs,"Office Assistant/Helper - Inventory-Incharge, Front-desk","28 Mar 2025, 01:17 PM"
Office cum Vehicle assistant,Hare krishna movement chennai,"Chennai - Besant Nagar, Mylapore, Kottivakkam, Injambakkam + 1 more","14,000 - 15,000",Full Time Jobs,Office Assistant/Helper,"23 Mar 2025, 09:05 AM"
"Office admin, accountant",Not mentioned,Chennai - Nungambakkam High Road,"15,000 - 18,000",Full Time Jobs,Office Assistant/Helper,"21 Mar 2025, 10:16 AM"
Assistant to reception,Not mentioned,Nahan,"20,000 - 21,000",Full Time Jobs,Office Assistant/Helper,"20 Mar 2025, 10:16 AM"
Office Assistant,GLOBAL GOLD FOUNDATION PVT LTD,Chennai - Nolambur,"13,000 - 17,000",Full Time Jobs,"Office Assistant/Helper - Clerk, Inventory-Incharge, Front-desk, Service-Stations","19 Mar 2025, 11:43 PM"
Assistant helper,Not mentioned,Khagaria - Rahimpur Dakshin,"14,000 - 15,000",Full Time Jobs,Office Assistant/Helper,"18 Mar 2025, 01:04 PM"
Urgent Requirement for office assistant at Ekkaduthangal,SKY HOME,"Chennai - Ekkattuthangal, Guindy, Ambattur, Pallavaram + 1 more","15,000 - 20,000",Full Time Jobs,Office Assistant/Helper - Front-desk,"14 Mar 2025, 04:58 AM"
Office admin,Not mentioned,Chennai - Neelankarai,"15,000 - 16,000",Full Time Jobs,Office Assistant/Helper,"12 Mar 2025, 05:41 PM"
"Helper needed for organic home based business. Packing ,billing and delivery coordination",Not mentioned,"Chennai - Adambakkam, Nanganallur","7,000 - 9,000",Full Time Jobs,Office Assistant/Helper,"11 Mar 2025, 05:58 PM"
Required Office Assistant - Male Candidate - Chennai - Royapettah,Stenhouse Insurance Brokers Pvt Ltd,"Chennai - Royapettah, Mylapore, Teynampet, Santhome + 1 more","15,000 - 16,000",Full Time Jobs,Office Assistant/Helper,"11 Mar 2025, 01:58 AM"
Office assistant,Not mentioned,"Karwar - Karwar, Kajubagh, Kodibag, Majali + 1 more","10,000 - 11,000",Full Time Jobs,Office Assistant/Helper,"10 Mar 2025, 10:43 AM"
"Computer Operator, Office Boy, Content Writer",RAS Infotech,Faizabad - Ayodhya - Faizabad Road,"6,000 - 6,500",Full Time Jobs,Office Assistant/Helper - Front-desk,"07 Mar 2025, 10:35 AM"
"Company Name HYBRID 360 ART TECH PRIVATE LIMITED Venue Corporate Office No.532, 3rd Floor, First Cross Street East,",Hybrid 360 Art Tech Pvt Ltd,"Chennai - Aminjikarai, Shenoy Nagar, Anna Nagar, Anna Nagar Extension","8,000 - 10,000",Full Time Jobs,Office Assistant/Helper,"28 Feb 2025, 04:13 PM"
Assistant or Helper,Not mentioned,Chennai - Sriperumbudur,"15,000 - 16,000",Full Time Jobs,Office Assistant/Helper,"27 Feb 2025, 05:30 PM"
Relationship Manager,Not mentioned,Bhadravati - Shivaji Nagar,"5,000 - 8,000",Full Time Jobs,Office Assistant/Helper,"27 Feb 2025, 10:11 AM"
"Helper, assistant",Not mentioned,"Sundargarh - Darlipali, Sargipali, Hemgir, Kuanrmunda + 1 more","10,000 - 11,000",Full Time Jobs,Office Assistant/Helper,"22 Feb 2025, 01:23 PM"
Delivery bo,Not mentioned,"Coimbatore - Ramanathapuram, Trichy Road","10,000 - 11,000",Full Time Jobs,Office Assistant/Helper,"22 Feb 2025, 10:59 AM"
Store Officer,RS Associates,Alwar - Alwar - Bhiwadi Road,"25,000 - 30,000",Full Time Jobs,Office Assistant/Helper - Inventory-Incharge,"22 Feb 2025, 09:08 AM"
Machine operation and packing loading,Not mentioned,Jetpur - Dhoraji Road,"14,000 - 22,000",Full Time Jobs,Office Assistant/Helper,"18 Feb 2025, 07:17 PM"
Store Keeper,Regal India,Chennai - Gerugambakkam,"18,000 - 30,000",Full Time Jobs,Office Assistant/Helper - Inventory-Incharge,"16 Feb 2025, 08:32 AM"
Office Assistant,Not mentioned,"Chennai - Purasawalkam, Ayanavaram, Vepery, Otteri + 1 more","10,000 - 18,000",Full Time Jobs,Office Assistant/Helper,"15 Feb 2025, 03:33 PM"
Helper boy for Perfume stall,Not mentioned,"Chennai - Thiruvanmiyur, Adyar, Besant Nagar, Palavakkam + 1 more","12,000 - 13,000",Full Time Jobs,Office Assistant/Helper,"14 Feb 2025, 09:02 PM"
OFFICE ASSISTANT/ TELECALLER,Not mentioned,Arakkonam,"5,000 - 10,000",Full Time Jobs,Office Assistant/Helper - Front desk,"12 Feb 2025, 10:48 AM"
#URGENT REQUIREMENT# OFFICE ASSISTANT,HIre Intellectz,Chennai - Alwarpet,"12,000 - 17,000",Full Time Jobs,"Office Assistant/Helper - Clerk, Pantry-Boy, Inventory-Incharge, Front-desk","11 Feb 2025, 05:22 PM"
Office Assistant Cum Account Assistant,TBD,Chennai - Mugalivakkam,"15,000 - 18,000",Full Time Jobs,Office Assistant/Helper,"11 Feb 2025, 10:03 AM"
Personal assistant,Not mentioned,"Siwan - Tarwara, Mirwa","6,000 - 12,000",Full Time Jobs,Office Assistant/Helper,"10 Feb 2025, 05:16 PM"
Office assistant,Not mentioned,Rohtas - Sasaram,"16,500 - 22,500",Full Time Jobs,Office Assistant/Helper,"10 Feb 2025, 02:42 PM"
Wanted helper boy,Twins,"Chennai - Alandur, Pazavanthangal","12,000 - 13,000",Full Time Jobs,Office Assistant/Helper,"10 Feb 2025, 10:16 AM"
Clinic Helper,Golden Dental,Chennai - Sholavaram,"9,000 - 11,000",Full Time Jobs,Office Assistant/Helper,"08 Feb 2025, 05:14 PM"
Clinic helper,Golden Dental,"Chennai - Cholavaram, Sholavaram, Red Hills","9,000 - 11,000",Full Time Jobs,Office Assistant/Helper,"07 Feb 2025, 03:13 PM"
